objid,sample,asset_id,name,pgc,img_name,row_txt
588016891715387449,original,207081,MRK 1269,32820,207081,2468
588016892242755759,original,207086,J091436.97+323421.3,2003084,207086,996
588016892245049491,original,207119,J093644.61+350129.7,3530999,207119,1270
588016892251078751,original,207237,KUG 1038+403B,31856,207237,2175
588016892780150838,original,207268,CGCG 181-008,26285,207268,1042
588016892785524781,original,207351,NGC 3150,29789,207351,1726
588016892785917978,original,207369,J101756.87+390528.0,2143150,207369,1790
588016892785983629,original,207370,J101830.52+390428.3,3534543,207370,1798
588016892786638923,original,207384,NGC 3237,30610,207384,1928
588017109683601458,original,207577,MRK 0042,37289,207577,3597
588017110213918832,original,207654,J103047.05+431538.8,3536493,207654,1993
588017110216605790,original,207680,UGC 06125,33404,207680,2646
588017110217326663,original,207698,J111217.38+453312.5,2266803,207698,2826
588017110750658738,original,207853,MCG +07-22-008,30794,207853,1971
588017110754918442,original,207929,CGCG 242-023,34800,207929,3029
588017110757998694,original,207959,J120208.09+470656.6,2292607,207959,3743
588017111293755457,original,208175,J114711.24+471436.6,2294852,208175,3480
588017111294214239,original,208178,MCG +08-22-027,37262,208178,3591
588017111294476342,original,208183,J115654.32+472628.3,2298240,208183,3657
588017111294738585,original,208187,J120026.71+473000.7,2299329,208187,3727
588017111297032209,original,208225,J123107.54+473615.4,2301113,208225,4320
588017111828332724,original,208335,J111622.11+465856.5,2290385,208335,2920
588017111830691974,original,208381,J114751.44+474651.1,2304278,208381,3499
588017112369135762,original,208594,J120852.68+482053.3,2315502,208594,3885
588017114513080459,original,208744,J133027.18+452825.5,3556099,208744,5375
588017114517274835,original,208793,J142118.01+423212.6,2200879,208793,6348
588017115050606689,original,208860,MCG +08-25-032,48248,208860,5581
588017115051196470,original,208872,J134623.41+450507.6,2258541,208872,5719
588017115054538886,original,208915,J142604.43+422910.7,2199854,208915,6431
588017115054735507,original,208917,J142811.6+421912.,.......,208917,6469
588017115585380417,original,208953,MCG +08-24-088,45891,208953,5051
588017115586887687,original,208970,CGCG 246-011,47559,208970,5388
588017115593310295,original,209036,J144844.27+410649.2,2175916,209036,6882
588017115595669668,original,209059,J151311.21+382919.6,2128485,209059,7407
588017116123299930,original,209083,J132624.20+465109.6,2288242,209083,5298
588017116130443411,original,209158,J145150.72+411122.2,2177074,209158,6951
588017116660105433,original,209194,J132641.16+471243.1,2294311,209194,5301
588017564954001576,original,209453,VPC 0735,.......,209453,4313
588017565481828466,original,209479,J110558.16+110244.8,1388111,209479,2687
588017565486284826,original,209540,J114713.09+113754.1,1396437,209540,3481
588017565490348046,original,209596,NGC 4371,40442,209596,4199
588017566556225638,original,209826,IC 2628,34038,209826,2804
588017566563172450,original,209924,IC 3083,.......,209924,4038
588017567092375730,original,209975,J110459.08+121820.9,1407200,209975,2658
588017567095259238,original,210008,J113129.78+124348.9,1415106,210008,3195
588017567635275824,original,210247,NGC 4037,37928,210247,3739
588017567635734633,original,210267,J120516.05+132519.5,1430647,210267,3802
588017567637307496,original,210312,J122020.28+132943.4,169079,210312,4116
588017569242808512,original,210443,J133139.63+104949.6,1385120,210443,5391
588017569779417307,original,210544,J132922.70+111520.5,3808775,210544,5352
588017570316288081,original,210654,NGC 5178,47358,210654,5358
588017570847719586,original,210700,J123850.32+123545.2,1412456,210700,4415
588017570849816787,original,210715,J125818.09+122327.0,1408666,210715,4722
588017571384590433,original,210801,J123859.49+125852.6,1420183,210801,4419
588017571385573537,original,210816,J124803.12+125253.1,1418047,210816,4556
588017571385639024,original,210817,J124824.02+125027.8,3796429,210817,4569
588017571390095595,original,210890,MRK 1350,47464,210890,5376
588017571923296316,original,210937,J125607.37+132156.4,2816848,210937,4691
588017571926311059,original,210971,J132427.75+130133.2,1421189,210971,5273
588017603608969323,original,211158,J115848.97+435659.6,3547070,211158,3701
588017604136272032,original,211434,J100414.55+390706.4,2143653,211434,1571
588017604138500130,original,211464,KUG 1026+412,30879,211464,1977
588017604141121585,original,211505,J105946.96+423924.4,33119,211505,2549
588017604152524884,original,211656,CGCG 218-007,46813,211656,5245
588017604160520211,original,211736,IC 4519,53311,211736,7037
588017604163076244,original,211784,J152011.51+343554.1,3491970,211784,7569
588017604675829859,original,211884,MCG +07-22-024,31214,211884,2055
588017604679041097,original,211938,J111231.24+434253.4,2227401,211938,2839
588017604680155256,original,211953,CGCG 214-006,35173,211953,3096
588017604690247769,original,212071,J133438.45+431956.4,2218216,212071,5468
588017604699226335,original,212190,J151420.59+354814.1,2070239,212190,7451
588017604700995764,original,212205,J153118.87+334131.4,2037145,212205,7777
588017604701061324,original,212206,J153213.83+334423.0,3492943,212206,7791
588017604701192384,original,212208,J153321.98+333541.0,2035274,212208,7832
588017605211127826,original,212247,MCG +07-21-031,29918,212247,1757
588017605220499628,original,212393,J121056.94+451242.5,2260997,212393,3941
588017605232164885,original,212549,CGCG 220-030,52039,212549,6583
588017605233868851,original,212564,J145229.65+383425.1,3489395,212564,6968
588017605754945631,original,212774,J113851.9+452124.,.......,212774,3294
588017605771657219,original,213004,CGCG 193-014,53716,213004,7173
588017605772181526,original,213012,MCG +06-33-023,54046,213012,7297
588017605772509191,original,213020,MCG +06-33-026,54198,213020,7342
588017606286573571,original,213087,MCG +07-22-023,31169,213087,2047
588017606287556679,original,213092,UGC 05859,32084,213092,2239
588017606302957668,original,213275,J140134.06+431232.9,2215435,213275,6040
588017625072599175,original,213315,J102936.10+402406.7,2165272,213315,1978
588017625073057960,original,213320,J103445.49+404418.9,2170202,213320,2072
588017625074303075,original,213330,J104858.18+413440.3,3539013,213330,2352
588017625083609184,original,213454,J124515.15+434558.1,2228634,213454,4520
588017625087737918,original,213502,J133549.45+420959.6,2193584,213502,5514
588017625089638415,original,213510,J135814.45+411113.9,2177044,213510,5956
588017625610911870,original,213576,J104542.69+415028.9,2187793,213576,2275
588017625613795397,original,213617,J112017.04+431502.5,3542519,213617,2996
588017625616351361,original,213669,J115222.56+435733.1,2233219,213669,3577
588017625620349028,original,213728,MCG +07-26-043,42838,213728,4486
588017625622184093,original,213744,J130620.21+433539.4,2224480,213744,4898
588017625622577231,original,213753,J131114.82+432617.4,2220747,213753,5009
588017625628082238,original,213824,J141717.62+402151.9,2164709,213824,6283
588017625630769196,original,213854,J144623.23+380202.2,2116134,213854,6855
588017626146144411,original,213925,J102557.13+405409.5,2172673,213925,1932
588017626151845996,original,213996,J113441.64+440642.3,2236852,213996,3243
588017626153353371,original,214023,J115358.04+443208.8,2246460,214023,3620
588017626157088772,original,214077,MCG +08-23-074,42576,214077,4459
588017626688061591,original,214380,J112607.48+441852.0,2241475,214380,3095
588017626691993619,original,214424,J121632.87+450136.0,2257366,214424,4041
588017626692714507,original,214440,MCG +08-23-030,40572,214440,4229
588017626694353072,original,214462,J124727.19+445714.0,2255811,214462,4548
588017626701693184,original,214544,J141719.30+411451.9,2178014,214544,6286
588017627232338016,original,214855,J130115.91+450117.3,2257274,214855,4785
588017627232731240,original,214858,J130647.59+450141.5,2257403,214858,4904
588017627233321083,original,214874,J131411.95+444411.9,2250841,214874,5076
588017627245641843,original,215043,J153150.70+342721.9,2049495,215043,7786
588017627757871244,original,215097,J103656.67+430126.3,2211305,215097,2127
588017627769667664,original,215258,UGC 08225,45528,215258,4938
588017627777597636,original,215349,J144245.28+401052.1,3088036,215349,6806
588017677156614205,original,215449,J091547.85+095937.3,2816654,215449,1018
588017702388039685,original,215672,CGCG 067-004,33713,215672,2732
588017702392627306,original,215723,J115036.63+112152.0,1392490,215723,3555
588017702395641917,original,215777,J121839.23+113934.2,1396861,215777,4088
588017702403702901,original,215969,J133346.46+105504.9,1386351,215969,5450
588017702407372922,original,216018,J140756.09+101017.1,3820143,216018,6146
588017702408421556,original,216036,J141730.85+095732.8,1372569,216036,6289
588017702413140155,original,216107,J150114.00+084208.1,1352080,216107,7156
588017702414778594,original,216134,J151605.85+080933.8,1340449,216134,7477
588017702920061047,original,216161,J102244.18+102406.7,1378991,216161,1870
588017702924583073,original,216265,J110504.63+111949.3,1392023,216265,2662
588017702927597687,original,216296,J113307.47+114825.4,1399046,216296,3209
588017702932381770,original,216360,J121723.30+120308.2,1402966,216360,4072
588017702933823557,original,216405,VPC 0798,.......,216405,4321
588017702941950087,original,216570,MRK 1361,48864,216570,5735
588017702950994235,original,216759,J151012.97+084211.0,3841161,216759,7328
588017702951846099,original,216774,J151750.32+083331.8,1349207,216774,7522
588017702957810046,original,216880,J161211.84+061111.9,3091861,216880,8433
588017703465648212,original,217099,CGCG 068-047,36464,217099,3374
588017703466238148,original,217117,J114933.63+122256.8,87465,217117,3543
588017703471743070,original,217249,IC 3643,.......,217249,4444
588017703476920627,original,217324,CGCG 072-095,47357,217324,5353
588017703479214251,original,217379,J135046.28+112246.6,1392720,217379,5809
588017703484326010,original,217467,CGCG 075-095,52299,217467,6696
588017703484391746,original,217474,J143847.32+101131.9,1375947,217474,6723
588017703485702226,original,217501,CGCG 076-072,52987,217501,6933
588017703487537256,original,217549,IC 1092,.......,217549,7273
588017703488585917,original,217567,J151646.79+085620.0,3843377,217567,7485
588017703489241124,original,217582,CGCG 077-092,54893,217582,7637
588017703489241216,original,217586,CGCG 077-098,54912,217586,7645
588017703494942954,original,217689,J161454.11+062144.4,1299256,217689,8460
588017703994851445,original,217730,J103229.86+113215.6,1395109,217730,2043
588017703996424196,original,217755,MESSIER 096,32192,217755,2295
588017704001339538,original,217864,J113257.99+122839.2,1410255,217864,3208
588017704008679564,original,218033,J124144.83+124654.8,1416063,218033,4465
588017704008745044,original,218034,J124155.02+124853.8,1416731,218034,4468
588017704013856962,original,218109,J133009.67+121907.7,3556076,218109,5373
588017704016675010,original,218135,J135610.27+114916.8,3557597,218135,5897
588017704016937079,original,218140,J135835.98+114633.3,3091002,218140,5963
588017704017985650,original,218158,J140842.36+112513.1,1393325,218158,6173
588017704018182222,original,218161,J141014.52+112820.8,3820982,218161,6188
588017704021393656,original,218203,J143953.82+103108.1,1380663,218203,6753
588017704022048871,original,218218,CGCG 076-023,52737,218218,6849
588017704022180012,original,218219,J144656.55+102027.8,1378121,218219,6861
588017704024277153,original,218262,J150620.64+093857.6,1368055,218262,7249
588017704531853372,original,218421,J103334.60+115424.8,3757313,218421,2057
588017704535130186,original,218491,J110346.8+123811.,.......,218491,2650
588017704540438572,original,218594,J115331.82+130431.3,1422320,218594,3595
588017704542404760,original,218647,NGC 4165,38885,218647,3964
588017704542797857,original,218662,NGC 4216 GROUP,39246,218662,4029
588017704548237401,original,218737,MRK 0784,45421,218737,4913
588017704553545924,original,218817,J135617.33+121040.7,1405065,218817,5900
588017704557019259,original,218885,CGCG 075-048,51715,218885,6478
588017704557281316,original,218892,J143053.49+111412.0,1390705,218892,6524
588017704566587722,original,219036,J155617.07+080412.1,1338176,219036,8133
588017705081176125,original,219242,NGC 4477,41260,219242,4312
588017705090220068,original,219342,J135436.25+123203.8,1411270,219342,5879
588017711508815984,original,219411,CGCG 271-025,46035,219411,5079
588017711510323300,original,219425,J133503.62+501727.9,2368647,219425,5472
588017711510651022,original,219430,J133943.24+500048.6,2360255,219430,5594
588017711513862362,original,219466,J142139.5+473231.,.......,219466,6358
588017712049225731,original,219542,NGC 5448,50031,219542,6068
588017712050733178,original,219564,J142219.57+475607.2,3825004,219564,6370
588017712583147571,original,219622,J132353.31+512607.7,3087265,219622,5248
588017712585834707,original,219654,J140057.53+494747.7,2353669,219654,6026
588017712586227916,original,219657,J140612.67+492420.9,2342045,219657,6132
588017712586752008,original,219659,J141240.67+490709.6,2334047,219659,6217
588017713120673815,original,219722,NGC 5225,47731,219722,5445
588017713120870577,original,219725,J133644.36+513240.3,3087271,219725,5520
588017713125261412,original,219774,IC 1033,52099,219774,6599
588017713657807056,original,219803,J133756.77+515224.9,3811099,219803,5541
588017713660100663,original,219817,J140931.36+500816.7,2363948,219817,6182
